ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
MS-025,Clay County,Mississippi,56.1,1.9,85,54.2
MS-027,Coahoma County,Mississippi,54,0.7,75,53.3
MS-029,Copiah County,Mississippi,58.8,1.5,82,57.3
MS-031,Covington County,Mississippi,59.6,2.2,86,57.4
MS-033,DeSoto County,Mississippi,53.3,1.2,80,52.1
MS-035,Forrest County,Mississippi,60.8,2.5,86,58.3
MS-037,Franklin County,Mississippi,59.7,1.9,83,57.8
MS-039,George County,Mississippi,61.6,2.8,92,58.8
MS-041,Greene County,Mississippi,60.7,2.4,87,58.3
MS-043,Grenada County,Mississippi,56.1,2,88,54.1
MS-045,Hancock County,Mississippi,62.6,3.1,104,59.5
MS-047,Harrison County,Mississippi,62.4,3,102,59.4
MS-049,Hinds County,Mississippi,59.2,2.4,88,56.8
MS-051,Holmes County,Mississippi,57.7,2.3,87,55.4
MS-053,Humphreys County,Mississippi,57.2,1.4,82,55.8
MS-055,Issaquena County,Mississippi,57.7,1.6,83,56.1
MS-057,Itawamba County,Mississippi,54.9,2.4,86,52.5
MS-059,Jackson County,Mississippi,62.5,3.1,100,59.4
MS-061,Jasper County,Mississippi,58.5,2.1,85,56.4
MS-063,Jefferson County,Mississippi,59.2,1.5,82,57.7
MS-065,Jefferson Davis County,Mississippi,59.4,1.9,81,57.5
MS-067,Jones County,Mississippi,60.2,2.7,90,57.5
MS-069,Kemper County,Mississippi,57.7,2.4,88,55.3
MS-071,Lafayette County,Mississippi,54.6,1.7,85,52.9
MS-073,Lamar County,Mississippi,60.6,2.4,85,58.2
MS-075,Lauderdale County,Mississippi,58.1,2.3,86,55.8
MS-077,Lawrence County,Mississippi,59.5,1.8,82,57.7
MS-079,Leake County,Mississippi,57.2,2.1,86,55.1
MS-081,Lee County,Mississippi,54.9,2,86,52.9
MS-083,Leflore County,Mississippi,56.8,1.9,86,54.9
MS-085,Lincoln County,Mississippi,59.3,1.8,82,57.5
MS-087,Lowndes County,Mississippi,56.7,2.2,86,54.5
MS-089,Madison County,Mississippi,58.7,2.4,90,56.3
MS-091,Marion County,Mississippi,60.6,2.2,85,58.4
MS-093,Marshall County,Mississippi,53.4,1.6,84,51.8
MS-095,Monroe County,Mississippi,55.8,2.1,86,53.7
MS-097,Montgomery County,Mississippi,56.4,2.4,90,54
MS-099,Neshoba County,Mississippi,56.6,1.7,84,54.9
MS-101,Newton County,Mississippi,57.3,1.8,84,55.5
MS-103,Noxubee County,Mississippi,57.6,2.7,91,54.9
MS-105,Oktibbeha County,Mississippi,56.4,2,86,54.4
MS-107,Panola County,Mississippi,54.5,1.4,83,53.1
MS-109,Pearl River County,Mississippi,61.6,2.9,97,58.7
MS-111,Perry County,Mississippi,60.9,2.6,87,58.3
MS-113,Pike County,Mississippi,60.7,2.7,92,58
MS-115,Pontotoc County,Mississippi,54.5,1.6,83,52.9
MS-117,Prentiss County,Mississippi,53.8,2.2,87,51.6
MS-119,Quitman County,Mississippi,54.4,0.9,77,53.5
MS-121,Rankin County,Mississippi,58.2,1.8,83,56.4
MS-123,Scott County,Mississippi,57.4,1.8,84,55.6
MS-125,Sharkey County,Mississippi,57.4,1.4,82,56
MS-127,Simpson County,Mississippi,58.4,1.6,80,56.8
MS-129,Smith County,Mississippi,58.3,1.9,84,56.4
MS-131,Stone County,Mississippi,61.2,2.5,87,58.7
MS-133,Sunflower County,Mississippi,55.6,0.9,78,54.7
MS-135,Tallahatchie County,Mississippi,55.6,1.6,84,54
MS-137,Tate County,Mississippi,53.5,1,80,52.5
MS-139,Tippah County,Mississippi,53.1,1.9,83,51.2
MS-141,Tishomingo County,Mississippi,53.4,2.5,88,50.9
MS-143,Tunica County,Mississippi,53.4,0.6,74,52.8
MS-145,Union County,Mississippi,54.2,1.9,86,52.3
MS-147,Walthall County,Mississippi,60.6,2.4,87,58.2
MS-149,Warren County,Mississippi,59.1,2.2,88,56.9
MS-151,Washington County,Mississippi,56,0.8,77,55.2
MS-153,Wayne County,Mississippi,59.9,2.5,87,57.4
MS-155,Webster County,Mississippi,55.7,1.9,86,53.8
MS-157,Wilkinson County,Mississippi,60.5,1.7,83,58.8
MS-159,Winston County,Mississippi,56.3,2,86,54.3
MS-161,Yalobusha County,Mississippi,55.4,1.9,87,53.5
MS-163,Yazoo County,Mississippi,58.4,2,86,56.4
MO-001,Adair County,Missouri,42.2,2.9,94,39.3
MO-003,Andrew County,Missouri,41.5,1.1,72,40.4
MO-005,Atchison County,Missouri,40.5,1.1,70,39.4
MO-007,Audrain County,Missouri,45.4,3.9,99,41.5
MO-009,Barry County,Missouri,49.1,2.8,90,46.3
MO-011,Barton County,Missouri,48.7,2.6,88,46.1
MO-013,Bates County,Missouri,47,2.4,86,44.6
MO-015,Benton County,Missouri,46.1,2.1,84,44
MO-017,Bollinger County,Missouri,49.6,3.7,102,45.9
MO-019,Boone County,Missouri,46.1,3.5,97,42.6
MO-021,Buchanan County,Missouri,42.7,1.4,77,41.3
MO-023,Butler County,Missouri,50.6,2.6,91,48
MO-025,Caldwell County,Missouri,42.6,1.8,83,40.8
MO-027,Callaway County,Missouri,46.2,3.3,95,42.9
MO-029,Camden County,Missouri,47.4,2.9,92,44.5
MO-031,Cape Girardeau County,Missouri,49.6,3.7,102,45.9
MO-033,Carroll County,Missouri,44.2,2.3,85,41.9
MO-035,Carter County,Missouri,49.9,3.7,103,46.2
MO-037,Cass County,Missouri,45.2,2.2,83,43
MO-039,Cedar County,Missouri,47.7,2.2,83,45.5
MO-041,Chariton County,Missouri,44.6,2.8,94,41.8
MO-043,Christian County,Missouri,47.8,2.7,91,45.1
MO-045,Clark County,Missouri,42.5,3,90,39.5
MO-047,Clay County,Missouri,44.3,2.5,87,41.8
MO-049,Clinton County,Missouri,42.9,2.2,84,40.7
MO-051,Cole County,Missouri,47.7,3.6,96,44.1
MO-053,Cooper County,Missouri,46.2,3.2,94,43
MO-055,Crawford County,Missouri,47.9,4.3,103,43.6
MO-057,Dade County,Missouri,48.2,2.5,86,45.7
MO-059,Dallas County,Missouri,47.1,2.6,93,44.5
MO-061,Daviess County,Missouri,42.3,1.8,81,40.5
MO-063,DeKalb County,Missouri,42,1.7,82,40.3
MO-065,Dent County,Missouri,48.5,4.4,103,44.1
MO-067,Douglas County,Missouri,48.2,3,92,45.2
MO-069,Dunklin County,Missouri,51.2,2.1,88,49.1
MO-071,Franklin County,Missouri,48,4.5,103,43.5
MO-073,Gasconade County,Missouri,47.5,4.1,102,43.4
MO-075,Gentry County,Missouri,41.1,1.6,78,39.5
MO-077,Greene County,Missouri,47.6,2.7,92,44.9
MO-079,Grundy County,Missouri,42.6,2.1,89,40.5
MO-081,Harrison County,Missouri,41.3,2,86,39.3
MO-083,Henry County,Missouri,46.4,2.2,85,44.2
MO-085,Hickory County,Missouri,46.4,1.9,83,44.5
MO-087,Holt County,Missouri,41.6,1.2,71,40.4
MO-089,Howard County,Missouri,45.6,3.2,94,42.4
MO-091,Howell County,Missouri,49.2,3.6,101,45.6
MO-093,Iron County,Missouri,47.8,3.7,102,44.1
MO-095,Jackson County,Missouri,44.5,2.1,83,42.4
MO-097,Jasper County,Missouri,49.4,2.8,90,46.6
MO-099,Jefferson County,Missouri,48.7,4.5,105,44.2
MO-101,Johnson County,Missouri,45.2,2.4,85,42.8
MO-103,Knox County,Missouri,42.8,3.3,94,39.5
MO-105,Laclede County,Missouri,47.9,3.4,97,44.5
MO-107,Lafayette County,Missouri,44.5,2.4,87,42.2
MO-109,Lawrence County,Missouri,48.3,2.6,88,45.7
MO-111,Lewis County,Missouri,43.6,3.5,93,40.1
MO-113,Lincoln County,Missouri,46.1,3.9,99,42.2
MO-115,Linn County,Missouri,43.6,2.7,91,40.9
MO-117,Livingston County,Missouri,43.6,2.3,90,41.3
MO-119,McDonald County,Missouri,49.8,2.5,89,47.3
MO-121,Macon County,Missouri,43.3,3,92,40.3
MO-123,Madison County,Missouri,48.3,3.4,102,44.9
MO-125,Maries County,Missouri,48.4,4,99,44.4
MO-127,Marion County,Missouri,44,3.1,92,40.9
MO-129,Mercer County,Missouri,40.8,1.6,79,39.2
MO-131,Miller County,Missouri,47.8,3.4,96,44.4
MO-133,Mississippi County,Missouri,50.7,3.3,96,47.4
MO-135,Moniteau County,Missouri,46.9,3.4,95,43.5
MO-137,Monroe County,Missouri,44.6,3.5,95,41.1
MO-139,Montgomery County,Missouri,45.6,3.4,96,42.2
MO-141,Morgan County,Missouri,46.3,2.7,91,43.6
MO-143,New Madrid County,Missouri,51.3,3,92,48.3
MO-145,Newton County,Missouri,49.6,2.7,90,46.9
MO-147,Nodaway County,Missouri,40.2,1.3,72,38.9
MO-149,Oregon County,Missouri,50,3.7,101,46.3
MO-151,Osage County,Missouri,47.9,3.9,99,44
MO-153,Ozark County,Missouri,49.5,3.2,94,46.3
MO-155,Pemiscot County,Missouri,51.5,2.2,87,49.3
MO-157,Perry County,Missouri,48.6,3.6,103,45
MO-159,Pettis County,Missouri,45.3,2.1,83,43.2
MO-161,Phelps County,Missouri,48.5,4,102,44.5
MO-163,Pike County,Missouri,45.4,3.8,98,41.6
MO-165,Platte County,Missouri,44.1,2.2,83,41.9
MO-167,Polk County,Missouri,47.3,2.4,87,44.9
MO-169,Pulaski County,Missouri,48.1,3.3,98,44.8
MO-171,Putnam County,Missouri,41.6,2.9,91,38.7
MO-173,Ralls County,Missouri,44.7,3.5,95,41.2
MO-175,Randolph County,Missouri,44.4,3,93,41.4
MO-177,Ray County,Missouri,43.7,2.3,86,41.4
MO-179,Reynolds County,Missouri,49,4.3,104,44.7
MO-181,Ripley County,Missouri,50.4,3.1,96,47.3
MO-183,St. Charles County,Missouri,47.7,4.4,101,43.3
MO-185,St. Clair County,Missouri,47.3,2.2,85,45.1
MO-186,Ste. Genevieve County,Missouri,48.5,3.9,102,44.6
MO-187,St. Francois County,Missouri,47.8,3.6,103,44.2
MO-189,St. Louis County,Missouri,48.3,4.5,104,43.8
MO-195,Saline County,Missouri,44.8,2.2,86,42.6
MO-197,Schuyler County,Missouri,41.6,2.9,93,38.7
MO-199,Scotland County,Missouri,41.9,2.9,92,39
MO-201,Scott County,Missouri,50.5,3.6,100,46.9
MO-203,Shannon County,Missouri,49.1,3.9,103,45.2
MO-205,Shelby County,Missouri,43.7,3.4,94,40.3
MO-207,Stoddard County,Missouri,50.9,3.2,99,47.7
MO-209,Stone County,Missouri,48.9,2.7,89,46.2
MO-211,Sullivan County,Missouri,42.2,2.5,88,39.7
MO-213,Taney County,Missouri,49.3,2.8,91,46.5
MO-215,Texas County,Missouri,48,3.3,96,44.7
MO-217,Vernon County,Missouri,47.8,2.1,85,45.7
MO-219,Warren County,Missouri,46.2,3.6,96,42.6
MO-221,Washington County,Missouri,47.5,3.8,99,43.7
MO-223,Wayne County,Missouri,49.7,3.4,101,46.3
MO-225,Webster County,Missouri,46.8,2.8,91,44
MO-227,Worth County,Missouri,40.3,1.9,80,38.4
MO-229,Wright County,Missouri,47.3,2.9,91,44.4
MO-510,St. Louis City,Missouri,48.8,4.7,108,44.1
MT-001,Beaverhead County,Montana,24.9,-1,46,25.9
MT-003,Big Horn County,Montana,32.1,-0.2,56,32.3
MT-005,Blaine County,Montana,26.1,-2.1,45,28.2
MT-007,Broadwater County,Montana,29.2,-1.7,41,30.9
MT-009,Carbon County,Montana,30.4,0.3,60,30.1
MT-011,Carter County,Montana,28.9,-0.9,47,29.8
MT-013,Cascade County,Montana,29.9,-0.6,49,30.5
MT-015,Chouteau County,Montana,29.5,-1.2,51,30.7
MT-017,Custer County,Montana,31.1,-0,59,31.1
MT-019,Daniels County,Montana,20.4,-3.3,43,23.7
MT-021,Dawson County,Montana,28.2,-0.4,55,28.6
MT-023,Deer Lodge County,Montana,25.4,-1.1,48,26.5
MT-025,Fallon County,Montana,28.2,-0.9,51,29.1
MT-027,Fergus County,Montana,30.4,-0.5,53,30.9
MT-029,Flathead County,Montana,26.2,-2.7,30,28.9
MT-031,Gallatin County,Montana,27.1,-0.4,50,27.5
MT-033,Garfield County,Montana,30,-0.2,56,30.2
MT-035,Glacier County,Montana,25.2,-1.4,48,26.6
MT-037,Golden Valley County,Montana,31,-0.8,52,31.8
MT-039,Granite County,Montana,27.1,-1.1,50,28.2
MT-041,Hill County,Montana,25.9,-1.6,49,27.5
MT-043,Jefferson County,Montana,27.9,-1,49,28.9
MT-045,Judith Basin County,Montana,28.9,0.1,57,28.8
MT-047,Lake County,Montana,30.2,-2.8,25,33
MT-049,Lewis and Clark County,Montana,27.6,-1.3,44,28.9
MT-051,Liberty County,Montana,27.1,-0.9,53,28
MT-053,Lincoln County,Montana,28.5,-2.8,21,31.3
MT-055,McCone County,Montana,28,-0.2,59,28.2
MT-057,Madison County,Montana,27.2,-0.3,52,27.5
MT-059,Meagher County,Montana,26.2,-1,47,27.2
MT-061,Mineral County,Montana,29.6,-2.3,27,31.9
MT-063,Missoula County,Montana,29,-2,35,31
MT-065,Musselshell County,Montana,32.6,-0.2,56,32.8
MT-067,Park County,Montana,26.5,-0.1,57,26.6
MT-069,Petroleum County,Montana,32.8,0.2,62,32.6
MT-071,Phillips County,Montana,27.1,-1.6,46,28.7
MT-073,Pondera County,Montana,27.8,-0.8,52,28.6
MT-075,Powder River County,Montana,32.4,0.3,60,32.1
MT-077,Powell County,Montana,26.6,-1.5,43,28.1
MT-079,Prairie County,Montana,29.5,-0.2,57,29.7
MT-081,Ravalli County,Montana,28.3,-2,34,30.3
MT-083,Richland County,Montana,26.4,-1.1,53,27.5
MT-085,Roosevelt County,Montana,23.3,-2.8,46,26.1
MT-087,Rosebud County,Montana,31.2,-0.6,54,31.8
MT-089,Sanders County,Montana,30.1,-2.8,27,32.9
MT-091,Sheridan County,Montana,19.9,-4.2,39,24.1
MT-093,Silver Bow County,Montana,27.2,-0.3,56,27.5
MT-095,Stillwater County,Montana,30.7,-0.5,51,31.2
MT-097,Sweet Grass County,Montana,29.9,-0.2,56,30.1
MT-099,Teton County,Montana,28.3,-0.7,49,29
MT-101,Toole County,Montana,27.7,-0.8,53,28.5
MT-103,Treasure County,Montana,32,-0.8,55,32.8
MT-105,Valley County,Montana,24.6,-1.7,47,26.3
MT-107,Wheatland County,Montana,29.5,-0.6,53,30.1
MT-109,Wibaux County,Montana,28.3,-0.4,56,28.7
MT-111,Yellowstone County,Montana,33,-0.7,54,33.7
NE-001,Adams County,Nebraska,38.5,0.9,67,37.6
NE-003,Antelope County,Nebraska,35.5,1,70,34.5
NE-005,Arthur County,Nebraska,36.9,1.9,76,35
NE-007,Banner County,Nebraska,37.7,2.9,90,34.8
NE-009,Blaine County,Nebraska,36.7,1.5,75,35.2
NE-011,Boone County,Nebraska,36.7,1.8,76,34.9
NE-013,Box Butte County,Nebraska,36,2.1,80,33.9
NE-015,Boyd County,Nebraska,34.7,0.4,66,34.3
NE-017,Brown County,Nebraska,35.9,1.6,74,34.3
NE-019,Buffalo County,Nebraska,37.6,0.9,67,36.7
NE-021,Burt County,Nebraska,36.8,1,70,35.8
NE-023,Butler County,Nebraska,38,1.4,72,36.6
NE-025,Cass County,Nebraska,39.6,1.6,72,38
NE-027,Cedar County,Nebraska,34.4,0.5,67,33.9
NE-029,Chase County,Nebraska,39.8,2.3,82,37.5
NE-031,Cherry County,Nebraska,35.7,2.1,79,33.6
NE-033,Cheyenne County,Nebraska,38.4,2.7,85,35.7
NE-035,Clay County,Nebraska,38.7,0.9,68,37.8
NE-037,Colfax County,Nebraska,36.9,0.9,68,36
NE-039,Cuming County,Nebraska,35.6,0.2,63,35.4
NE-041,Custer County,Nebraska,36.9,1.4,75,35.5
NE-043,Dakota County,Nebraska,36,1.3,72,34.7
NE-045,Dawes County,Nebraska,36.8,2.6,85,34.2
NE-047,Dawson County,Nebraska,37.7,0.5,63,37.2
NE-049,Deuel County,Nebraska,39.2,2.5,84,36.7
NE-051,Dixon County,Nebraska,34.7,0.4,66,34.3
NE-053,Dodge County,Nebraska,36.8,0.4,65,36.4
NE-055,Douglas County,Nebraska,38.4,1.1,70,37.3
NE-057,Dundy County,Nebraska,40.8,2.4,80,38.4
NE-059,Fillmore County,Nebraska,39.6,1.6,74,38
NE-061,Franklin County,Nebraska,39.5,0.7,63,38.8
NE-063,Frontier County,Nebraska,38.6,0.8,63,37.8
NE-065,Furnas County,Nebraska,39.4,0.4,63,39
NE-067,Gage County,Nebraska,40.6,1.6,77,39
NE-069,Garden County,Nebraska,37.5,2.3,80,35.2
NE-071,Garfield County,Nebraska,35.6,1.3,72,34.3
NE-073,Gosper County,Nebraska,38.1,0,57,38.1
NE-075,Grant County,Nebraska,35.7,1.7,74,34
NE-077,Greeley County,Nebraska,36.3,1.2,71,35.1
NE-079,Hall County,Nebraska,38,1.1,70,36.9
NE-081,Hamilton County,Nebraska,38.5,1.3,71,37.2
NE-083,Harlan County,Nebraska,39.8,0.8,65,39
NE-085,Hayes County,Nebraska,39.6,2.1,79,37.5
NE-087,Hitchcock County,Nebraska,40.4,1.8,75,38.6
NE-089,Holt County,Nebraska,34.7,0.7,70,34
NE-091,Hooker County,Nebraska,36,1.5,77,34.5
NE-093,Howard County,Nebraska,37.9,1.6,74,36.3
NE-095,Jefferson County,Nebraska,40.7,1.9,75,38.8
NE-097,Johnson County,Nebraska,40.2,1.2,71,39
NE-099,Kearney County,Nebraska,38.4,1,67,37.4
NE-101,Keith County,Nebraska,38.7,2.1,78,36.6
NE-103,Keya Paha County,Nebraska,34.8,1.2,70,33.6
NE-105,Kimball County,Nebraska,36.9,2.6,84,34.3
NE-107,Knox County,Nebraska,35,0.7,70,34.3
NE-109,Lancaster County,Nebraska,39.8,1.8,78,38
NE-111,Lincoln County,Nebraska,38,1.4,73,36.6
NE-113,Logan County,Nebraska,36.7,1.3,72,35.4
NE-115,Loup County,Nebraska,35.8,1.2,72,34.6
NE-117,McPherson County,Nebraska,36.6,1.4,74,35.2
NE-119,Madison County,Nebraska,35.8,0.8,66,35
NE-121,Merrick County,Nebraska,38.7,2,78,36.7
NE-123,Morrill County,Nebraska,38.2,2.8,87,35.4
NE-125,Nance County,Nebraska,38.3,2.3,79,36
NE-127,Nemaha County,Nebraska,40.4,0.8,65,39.6
NE-129,Nuckolls County,Nebraska,39.8,1.3,71,38.5
NE-131,Otoe County,Nebraska,39.9,1.2,70,38.7
NE-133,Pawnee County,Nebraska,40.5,0.9,68,39.6
NE-135,Perkins County,Nebraska,38.8,2,77,36.8
NE-137,Phelps County,Nebraska,38.3,0.6,61,37.7
NE-139,Pierce County,Nebraska,34.8,0.5,65,34.3
NE-141,Platte County,Nebraska,37.3,1.6,76,35.7
NE-143,Polk County,Nebraska,38.3,1.6,75,36.7
NE-145,Red Willow County,Nebraska,39.8,1.2,69,38.6
NE-147,Richardson County,Nebraska,41.4,1.3,73,40.1
NE-149,Rock County,Nebraska,34.8,0.9,70,33.9
NE-151,Saline County,Nebraska,40.2,2,78,38.2
NE-153,Sarpy County,Nebraska,39.2,1.5,72,37.7
NE-155,Saunders County,Nebraska,38.2,1.1,69,37.1
NE-157,Scotts Bluff County,Nebraska,38.6,2.9,89,35.7
NE-159,Seward County,Nebraska,39.1,1.6,76,37.5
NE-161,Sheridan County,Nebraska,36.4,2.9,86,33.5
NE-163,Sherman County,Nebraska,36.9,1,68,35.9
NE-165,Sioux County,Nebraska,35.6,2.3,83,33.3
NE-167,Stanton County,Nebraska,35.6,0.4,65,35.2
NE-169,Thayer County,Nebraska,40.4,1.7,75,38.7
NE-171,Thomas County,Nebraska,36.7,1.5,76,35.2
NE-173,Thurston County,Nebraska,36,1.1,70,34.9
NE-175,Valley County,Nebraska,36.2,1.2,71,35
NE-177,Washington County,Nebraska,37.7,1,69,36.7
NE-179,Wayne County,Nebraska,34.8,0.3,67,34.5
NE-181,Webster County,Nebraska,39.4,0.7,63,38.7
NE-183,Wheeler County,Nebraska,36,1.6,71,34.4
NE-185,York County,Nebraska,38.8,1.3,71,37.5
NV-001,Churchill County,Nevada,40.9,-0.4,55,41.3
NV-003,Clark County,Nevada,54,1.1,84,52.9
NV-005,Douglas County,Nevada,37.8,-0.7,54,38.5
NV-007,Elko County,Nevada,34,-0.3,51,34.3
NV-009,Esmeralda County,Nevada,42.3,1.1,76,41.2
NV-011,Eureka County,Nevada,36.2,0.9,75,35.3
NV-013,Humboldt County,Nevada,38.4,-0.1,56,38.5
NV-015,Lander County,Nevada,37.6,0.5,69,37.1
NV-017,Lincoln County,Nevada,45.1,1.5,83,43.6
NV-019,Lyon County,Nevada,40.5,-0.6,53,41.1
NV-021,Mineral County,Nevada,40.2,1,77,39.2
NV-023,Nye County,Nevada,41.7,1.3,79,40.4
NV-027,Pershing County,Nevada,39.8,-0.5,56,40.3
NV-029,Storey County,Nevada,39.3,-0.4,57,39.7
NV-031,Washoe County,Nevada,37.7,-0.7,53,38.4
NV-033,White Pine County,Nevada,35.6,1.3,82,34.3
NV-510,Carson City,Nevada,39,-0.7,54,39.7
NH-001,Belknap County,New Hampshire,31.1,0.5,75,30.6
NH-003,Carroll County,New Hampshire,30,1.2,79,28.8
NH-005,Cheshire County,New Hampshire,32.3,1.5,83,30.8
NH-007,Coos County,New Hampshire,26,2,90,24
NH-009,Grafton County,New Hampshire,28.7,1.6,84,27.1
NH-011,Hillsborough County,New Hampshire,33.3,1,77,32.3
NH-013,Merrimack County,New Hampshire,31.6,0.7,76,30.9
NH-015,Rockingham County,New Hampshire,33.9,0.5,71,33.4
NH-017,Strafford County,New Hampshire,32.7,0.6,75,32.1
NH-019,Sullivan County,New Hampshire,30.7,1.6,83,29.1
NJ-001,Atlantic County,New Jersey,41.8,1.1,76,40.7
NJ-003,Bergen County,New Jersey,40,1.7,85,38.3
NJ-005,Burlington County,New Jersey,42.3,1.4,77,40.9
NJ-007,Camden County,New Jersey,42.9,1.6,79,41.3
NJ-009,Cape May County,New Jersey,41.9,0.8,71,41.1
NJ-011,Cumberland County,New Jersey,42,0.7,70,41.3
NJ-013,Essex County,New Jersey,40.4,1.6,85,38.8
NJ-015,Gloucester County,New Jersey,42.8,1.3,74,41.5
NJ-017,Hudson County,New Jersey,41.4,1.5,81,39.9
NJ-019,Hunterdon County,New Jersey,39.3,1.9,83,37.4
NJ-021,Mercer County,New Jersey,41.4,1.6,81,39.8
NJ-023,Middlesex County,New Jersey,41.2,1.6,82,39.6
NJ-025,Monmouth County,New Jersey,41.2,1.5,78,39.7
NJ-027,Morris County,New Jersey,38.3,1.7,85,36.6
NJ-029,Ocean County,New Jersey,41.1,1,74,40.1
NJ-031,Passaic County,New Jersey,38.4,1.8,88,36.6
NJ-033,Salem County,New Jersey,42.6,0.9,72,41.7
NJ-035,Somerset County,New Jersey,40.3,1.8,83,38.5
NJ-037,Sussex County,New Jersey,37.3,2.2,90,35.1
NJ-039,Union County,New Jersey,40.8,1.5,82,39.3
NJ-041,Warren County,New Jersey,38.7,2.8,94,35.9
NM-001,Bernalillo County,New Mexico,46.4,3.6,105,42.8
NM-003,Catron County,New Mexico,41.7,3.2,104,38.5
NM-005,Chaves County,New Mexico,54.1,5.1,120,49
NM-006,Cibola County,New Mexico,41.6,3.1,106,38.5
NM-007,Colfax County,New Mexico,40.2,3.6,104,36.6
NM-009,Curry County,New Mexico,50,4.3,111,45.7
NM-011,De Baca County,New Mexico,51.7,4.7,114,47
NM-013,Dona Ana County,New Mexico,54.8,3.5,111,51.3
NM-015,Eddy County,New Mexico,56.1,4.2,114,51.9
NM-017,Grant County,New Mexico,49,3.3,107,45.7
NM-019,Guadalupe County,New Mexico,49.1,4.8,116,44.3
NM-021,Harding County,New Mexico,47,3.8,105,43.2
NM-023,Hidalgo County,New Mexico,53.8,3.7,117,50.1
NM-025,Lea County,New Mexico,54.9,4.3,114,50.6
NM-027,Lincoln County,New Mexico,48.8,4.5,118,44.3
NM-028,Los Alamos County,New Mexico,39.1,2.6,99,36.5
NM-029,Luna County,New Mexico,54,3.3,110,50.7
NM-031,McKinley County,New Mexico,41.2,2.9,101,38.3
NM-033,Mora County,New Mexico,40.9,3.8,110,37.1
NM-035,Otero County,New Mexico,52.3,4.5,118,47.8
NM-037,Quay County,New Mexico,50.3,3.8,107,46.5
NM-039,Rio Arriba County,New Mexico,37.7,3.1,101,34.6
NM-041,Roosevelt County,New Mexico,52.2,5.2,117,47
NM-043,Sandoval County,New Mexico,42.3,2.8,99,39.5
NM-045,San Juan County,New Mexico,43.5,2.9,100,40.6
NM-047,San Miguel County,New Mexico,46.2,4.2,113,42
NM-049,Santa Fe County,New Mexico,42,3.2,103,38.8
NM-051,Sierra County,New Mexico,51.2,3.4,109,47.8
NM-053,Socorro County,New Mexico,48.2,4.2,118,44
NM-055,Taos County,New Mexico,35.7,3.1,105,32.6
NM-057,Torrance County,New Mexico,43.9,3.8,111,40.1
NM-059,Union County,New Mexico,44.6,3.7,104,40.9
NM-061,Valencia County,New Mexico,48.3,3.4,108,44.9
NY-001,Albany County,New York,35.2,2.4,90,32.8
NY-003,Allegany County,New York,34,2.5,92,31.5
NY-005,Bronx County,New York,41.2,1.6,84,39.6
NY-007,Broome County,New York,34.7,2.4,89,32.3
NY-009,Cattaraugus County,New York,33.5,2.1,89,31.4
NY-011,Cayuga County,New York,34.1,2.3,91,31.8
NY-013,Chautauqua County,New York,34.7,2.5,96,32.2
NY-015,Chemung County,New York,34.3,1.6,85,32.7
NY-017,Chenango County,New York,33.1,2.3,90,30.8
NY-019,Clinton County,New York,30.4,3.6,100,26.8
NY-021,Columbia County,New York,36.8,2.8,93,34
NY-023,Cortland County,New York,32.6,2.4,93,30.2
NY-025,Delaware County,New York,32.7,2.2,89,30.5
NY-027,Dutchess County,New York,37.1,2.1,90,35
NY-029,Erie County,New York,34.2,2.1,89,32.1
NY-031,Essex County,New York,29.7,3.6,105,26.1
NY-033,Franklin County,New York,29.1,3.7,101,25.4
NY-035,Fulton County,New York,31.6,2,91,29.6
NY-037,Genesee County,New York,35,3.1,96,31.9
NY-039,Greene County,New York,34.5,2.8,95,31.7
NY-041,Hamilton County,New York,27.8,2.4,94,25.4
NY-043,Herkimer County,New York,29.7,2.4,93,27.3
NY-045,Jefferson County,New York,31.4,2.4,90,29
NY-047,Kings County,New York,41.4,1.3,79,40.1
NY-049,Lewis County,New York,29.1,2.4,90,26.7
NY-051,Livingston County,New York,35.1,2.7,95,32.4
NY-053,Madison County,New York,32.4,2.4,92,30
NY-055,Monroe County,New York,35.5,2.9,95,32.6
NY-057,Montgomery County,New York,34,2.1,92,31.9
NY-059,Nassau County,New York,40.3,1.3,81,39
NY-061,New York County,New York,41.4,1.5,80,39.9
NY-063,Niagara County,New York,35,2.4,93,32.6
NY-065,Oneida County,New York,32.1,2.4,93,29.7
NY-067,Onondaga County,New York,33.6,2.2,92,31.4
NY-069,Ontario County,New York,34.4,2.3,92,32.1
NY-071,Orange County,New York,37.1,1.9,86,35.2
NY-073,Orleans County,New York,35.7,3.4,99,32.4
NY-075,Oswego County,New York,32.8,2.3,92,30.6
NY-077,Otsego County,New York,32.5,2.2,94,30.3
NY-079,Putnam County,New York,37,1.3,82,35.7
NY-081,Queens County,New York,41,1.2,80,39.8
NY-083,Rensselaer County,New York,35,2.7,92,32.3
NY-085,Richmond County,New York,41.4,1.3,80,40.1
NY-087,Rockland County,New York,38.7,1.7,85,37
NY-089,St. Lawrence County,New York,30.2,3.3,100,26.9
NY-091,Saratoga County,New York,33.8,2.7,97,31.1
NY-093,Schenectady County,New York,34.7,2.5,92,32.2
NY-095,Schoharie County,New York,33,2.2,92,30.8
NY-097,Schuyler County,New York,33.8,1.8,87,32
NY-099,Seneca County,New York,35.1,2.2,90,32.9
NY-101,Steuben County,New York,33.7,1.9,87,31.8
